Date,Description,Description - cleaned,Category,Money in,Money Out,Balance
26/02/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,56.97,"12,772.12"
27/02/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,15.3,"12,756.82"
27/02/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,45.81,"12,711.01"
27/02/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,27,"12,684.01"
28/02/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,53.23,"12,630.78"
28/02/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,43.44,"12,587.34"
28/02/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,137.81,"12,449.53"
01/03/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2488.98,,"14,938.51"
02/03/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,088.51"
02/03/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,20.09,"14,068.42"
02/03/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,13.31,"14,055.11"
03/03/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,87.46,"13,967.65"
04/03/2026,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,24.44,"13,943.21"
04/03/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,153.84,"13,789.37"
04/03/2026,CARD PAYMENT TO ASDA,Asda,Groceries,,43.76,"13,745.61"
05/03/2026,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,34.58,"13,711.03"
05/03/2026,CARD PAYMENT TO BP,BP,Transport,,21.79,"13,689.24"
05/03/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,41.62,"13,647.62"
05/03/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,4.11,"13,643.51"
07/03/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,85,"13,558.51"
07/03/2026,CARD PAYMENT TO ALDI,Aldi,Groceries,,11.83,"13,546.68"
08/03/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,23.82,"13,522.86"
09/03/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,58.26,"13,464.60"
10/03/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,42.83,"13,421.77"
10/03/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,34.25,"13,387.52"
11/03/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,63.74,"13,323.78"
11/03/2026,CARD PAYMENT TO SHELL,Shell,Transport,,58.07,"13,265.71"
12/03/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,39.52,"13,226.19"
12/03/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,30.57,"13,195.62"
13/03/2026,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,21.82,"13,173.80"
13/03/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,42.81,"13,130.99"
14/03/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,21.74,"13,109.25"
14/03/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,20.76,"13,088.49"
15/03/2026,CARD PAYMENT TO LIDL,Lidl,Groceries,,51.99,"13,036.50"
15/03/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,25.88,"13,010.62"
15/03/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,45.51,"12,965.11"
16/03/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,35.67,"12,929.44"
16/03/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,41.09,"12,888.35"
18/03/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,5.54,"12,882.81"
18/03/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,14.28,"12,868.53"
20/03/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,29.29,"12,839.24"
20/03/2026,CARD PAYMENT TO ALDI,Aldi,Groceries,,13.14,"12,826.10"
21/03/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,123.06,"12,703.04"
22/03/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,177.56,"12,525.48"
23/03/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,49.67,"12,475.81"
23/03/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,83.21,"12,392.60"
24/03/2026,CARD PAYMENT TO TESCO,Tesco,Groceries,,56.19,"12,336.41"
26/03/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,4.51,"12,331.90"
26/03/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,21.5,"12,310.40"
26/03/2026,CARD PAYMENT TO SHELL,Shell,Transport,,22.17,"12,288.23"
28/03/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,69.1,"12,219.13"
28/03/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,13.83,"12,205.30"
29/03/2026,CARD PAYMENT TO TESCO,Tesco,Groceries,,50.33,"12,154.97"
30/03/2026,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,18.88,"12,136.09"
31/03/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,48.81,"12,087.28"
31/03/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,38.13,"12,049.15"
31/03/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,3.59,"12,045.56"
01/04/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2787.7,,"14,833.26"
01/04/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,45.77,"14,787.49"
01/04/2026,CARD PAYMENT TO UBER,Uber,Transport,,37.17,"14,750.32"
01/04/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,16.52,"14,733.80"
02/04/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"13,883.80"
02/04/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,79.59,"13,804.21"
03/04/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,52.56,"13,751.65"
03/04/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,9.05,"13,742.60"
05/04/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,78.98,"13,663.62"
05/04/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,107.92,"13,555.70"
05/04/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,17.19,"13,538.51"
05/04/2026,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,18.14,"13,520.37"
06/04/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,3.34,"13,517.03"
07/04/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,68.15,"13,448.88"
07/04/2026,CARD PAYMENT TO SHELL,Shell,Transport,,47.91,"13,400.97"
08/04/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,64.43,"13,336.54"
08/04/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,19.46,"13,317.08"
09/04/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,47.35,"13,269.73"
09/04/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,7.01,"13,262.72"
10/04/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,131.96,"13,130.76"
13/04/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,6.44,"13,124.32"
13/04/2026,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,37.64,"13,086.68"
13/04/2026,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,8.33,"13,078.35"
16/04/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,12.02,"13,066.33"
16/04/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,13.98,"13,052.35"
17/04/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,37.81,"13,014.54"
17/04/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,63.2,"12,951.34"
17/04/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,26.12,"12,925.22"
18/04/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,18.06,"12,907.16"
21/04/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,5.37,"12,901.79"
21/04/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,42.1,"12,859.69"
22/04/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,31.73,"12,827.96"
22/04/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,8.02,"12,819.94"
22/04/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,47.98,"12,771.96"
23/04/2026,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,15.38,"12,756.58"
26/04/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,20.77,"12,735.81"
27/04/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,168.1,"12,567.71"
28/04/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,39.22,"12,528.49"
28/04/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,41.23,"12,487.26"
29/04/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,37.05,"12,450.21"
29/04/2026,CARD PAYMENT TO SHELL,Shell,Transport,,38.82,"12,411.39"
29/04/2026,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,8.84,"12,402.55"
30/04/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,15.12,"12,387.43"
01/05/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2718.75,,"15,106.18"
01/05/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,174.5,"14,931.68"
01/05/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,4.69,"14,926.99"
02/05/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,076.99"
02/05/2026,CARD PAYMENT TO SHELL,Shell,Transport,,56.34,"14,020.65"
03/05/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,35.25,"13,985.40"
03/05/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,7.17,"13,978.23"
05/05/2026,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,60.82,"13,917.41"
05/05/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,39.63,"13,877.78"
05/05/2026,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,18.12,"13,859.66"
06/05/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,41.3,"13,818.36"
06/05/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,160.74,"13,657.62"
07/05/2026,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,91.88,"13,565.74"
07/05/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,30.22,"13,535.52"
07/05/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,12.97,"13,522.55"
08/05/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,19.17,"13,503.38"
08/05/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,142.17,"13,361.21"
08/05/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,50.27,"13,310.94"
09/05/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,30.74,"13,280.20"
11/05/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,10.42,"13,269.78"
13/05/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,165.32,"13,104.46"
13/05/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,56.08,"13,048.38"
14/05/2026,CARD PAYMENT TO ASDA,Asda,Groceries,,23.67,"13,024.71"
14/05/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,2.7,"13,022.01"
15/05/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,12.86,"13,009.15"
17/05/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,4.78,"13,004.37"
20/05/2026,CARD PAYMENT TO LIDL,Lidl,Groceries,,58.97,"12,945.40"
20/05/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,38.13,"12,907.27"
21/05/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,25.52,"12,881.75"
24/05/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,13.56,"12,868.19"
24/05/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,42.76,"12,825.43"
26/05/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,164.44,"12,660.99"
27/05/2026,CARD PAYMENT TO ASDA,Asda,Groceries,,30.98,"12,630.01"
31/05/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,18.63,"12,611.38"
01/06/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2417.8,,"15,029.18"
02/06/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,179.18"
02/06/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,38.61,"14,140.57"
02/06/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,23.6,"14,116.97"
02/06/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,71.34,"14,045.63"
03/06/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,83.53,"13,962.10"
04/06/2026,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,27.79,"13,934.31"
04/06/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,8.89,"13,925.42"
04/06/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,141.51,"13,783.91"
05/06/2026,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,40.23,"13,743.68"
05/06/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,16.04,"13,727.64"
05/06/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,51.54,"13,676.10"
06/06/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,7.4,"13,668.70"
07/06/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,45.1,"13,623.60"
07/06/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,19.2,"13,604.40"
07/06/2026,CARD PAYMENT TO BP,BP,Transport,,22.19,"13,582.21"
08/06/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,16.67,"13,565.54"
09/06/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,34.49,"13,531.05"
09/06/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,142.44,"13,388.61"
10/06/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,47.73,"13,340.88"
10/06/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,52.28,"13,288.60"
11/06/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,58.76,"13,229.84"
12/06/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,44.38,"13,185.46"
13/06/2026,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,23.88,"13,161.58"
13/06/2026,CARD PAYMENT TO STEAM,Steam,Recreation,,33.38,"13,128.20"
16/06/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,9.48,"13,118.72"
17/06/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,123.62,"12,995.10"
17/06/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,47.97,"12,947.13"
18/06/2026,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,32.02,"12,915.11"
18/06/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,121.9,"12,793.21"
20/06/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,41.85,"12,751.36"
21/06/2026,CARD PAYMENT TO ALDI,Aldi,Groceries,,54.13,"12,697.23"
22/06/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,48.41,"12,648.82"
23/06/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,28.66,"12,620.16"
24/06/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,6.8,"12,613.36"
24/06/2026,CARD PAYMENT TO SHELL,Shell,Transport,,29.89,"12,583.47"
25/06/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,29.84,"12,553.63"
26/06/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,58.26,"12,495.37"
28/06/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,19.99,"12,475.38"
01/07/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2523.71,,"14,999.09"
01/07/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,80.34,"14,918.75"
02/07/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,068.75"
02/07/2026,CARD PAYMENT TO ASDA,Asda,Groceries,,16.41,"14,052.34"
02/07/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,18.84,"14,033.50"
02/07/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,43.6,"13,989.90"
03/07/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,31.31,"13,958.59"
03/07/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,29.99,"13,928.60"
04/07/2026,CARD PAYMENT TO ALDI,Aldi,Groceries,,17.08,"13,911.52"
04/07/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,17.85,"13,893.67"
05/07/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,73.91,"13,819.76"
05/07/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,62.37,"13,757.39"
05/07/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,6.47,"13,750.92"
05/07/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,39.8,"13,711.12"
06/07/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,52.05,"13,659.07"
06/07/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,125.53,"13,533.54"
07/07/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,26.88,"13,506.66"
07/07/2026,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,26.84,"13,479.82"
09/07/2026,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,9.21,"13,470.61"
09/07/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,2.71,"13,467.90"
09/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,14.64,"13,453.26"
10/07/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,11.78,"13,441.48"
10/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,43.76,"13,397.72"
10/07/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,6.18,"13,391.54"
11/07/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,22.92,"13,368.62"
11/07/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,24.77,"13,343.85"
12/07/2026,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,26.29,"13,317.56"
12/07/2026,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,26.18,"13,291.38"
13/07/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,9.78,"13,281.60"
13/07/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,66.28,"13,215.32"
13/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,22.93,"13,192.39"
15/07/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,132.48,"13,059.91"
16/07/2026,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,7.83,"13,052.08"
16/07/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,72.22,"12,979.86"
18/07/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,62.05,"12,917.81"
19/07/2026,CARD PAYMENT TO UBER,Uber,Transport,,30.61,"12,887.20"
19/07/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,2.64,"12,884.56"
20/07/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,2.8,"12,881.76"
20/07/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,85.24,"12,796.52"
21/07/2026,CARD PAYMENT TO LIDL,Lidl,Groceries,,23.23,"12,773.29"
21/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,30.85,"12,742.44"
22/07/2026,CARD PAYMENT TO IKEA,Ikea,Shopping,,119.94,"12,622.50"
22/07/2026,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,22.76,"12,599.74"
23/07/2026,CARD PAYMENT TO BP,BP,Transport,,12.37,"12,587.37"
23/07/2026,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,22.62,"12,564.75"
23/07/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,16.28,"12,548.47"
24/07/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,16.7,"12,531.77"
25/07/2026,CARD PAYMENT TO TESCO,Tesco,Groceries,,26.62,"12,505.15"
25/07/2026,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,42.73,"12,462.42"
25/07/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,16.84,"12,445.58"
27/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,30.04,"12,415.54"
27/07/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,16.56,"12,398.98"
29/07/2026,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,8.17,"12,390.81"
29/07/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,40.78,"12,350.03"
30/07/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,40.68,"12,309.35"
31/07/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,64.81,"12,244.54"
01/08/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2711.32,,"14,955.86"
01/08/2026,CARD PAYMENT TO LIDL,Lidl,Groceries,,30.72,"14,925.14"
02/08/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,075.14"
02/08/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,10.25,"14,064.89"
03/08/2026,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,26.31,"14,038.58"
03/08/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,17.02,"14,021.56"
03/08/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,51.52,"13,970.04"
05/08/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,47.72,"13,922.32"
06/08/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,12.16,"13,910.16"
07/08/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,62.9,"13,847.26"
07/08/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,27.41,"13,819.85"
07/08/2026,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,40.04,"13,779.81"
08/08/2026,CARD PAYMENT TO BP,BP,Transport,,43,"13,736.81"
08/08/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,11.61,"13,725.20"
10/08/2026,CARD PAYMENT TO AMAZON,Amazon,Shopping,,49.25,"13,675.95"
11/08/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,47.54,"13,628.41"
11/08/2026,CARD PAYMENT TO APPLE,Apple,Subscriptions,,2.47,"13,625.94"
13/08/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,79.75,"13,546.19"
15/08/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,8,"13,538.19"
16/08/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,25.82,"13,512.37"
17/08/2026,CARD PAYMENT TO SHELL,Shell,Transport,,37.68,"13,474.69"
18/08/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,49.05,"13,425.64"
19/08/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,84,"13,341.64"
19/08/2026,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,48.52,"13,293.12"
22/08/2026,CARD PAYMENT TO UBER,Uber,Transport,,33.73,"13,259.39"
22/08/2026,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,15.22,"13,244.17"
22/08/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,16.78,"13,227.39"
23/08/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,20.2,"13,207.19"
24/08/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,12.93,"13,194.26"
24/08/2026,CARD PAYMENT TO PRET,Pret,Food & Drink,,18.66,"13,175.60"
25/08/2026,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,31.33,"13,144.27"
25/08/2026,CARD PAYMENT TO LIDL,Lidl,Groceries,,20.78,"13,123.49"
27/08/2026,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,42.76,"13,080.73"
27/08/2026,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,33.15,"13,047.58"
27/08/2026,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,3.61,"13,043.97"
28/08/2026,CARD PAYMENT TO BP,BP,Transport,,31.8,"13,012.17"
29/08/2026,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,47.17,"12,965.00"
30/08/2026,CARD PAYMENT TO CURRYS,Currys,Shopping,,63.34,"12,901.66"
01/09/2026,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2482.8,,"15,384.46"
01/09/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,12.94,"15,371.52"
01/09/2026,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,14.75,"15,356.77"
01/09/2026,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,14.86,"15,341.91"
02/09/2026,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"14,491.91"
02/09/2026,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,25.8,"14,466.11"
02/09/2026,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,23.21,"14,442.90"
03/09/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,72.38,"14,370.52"
03/09/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,66.98,"14,303.54"
03/09/2026,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,36.87,"14,266.67"
05/09/2026,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,58.66,"14,208.01"
06/09/2026,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,41.8,"14,166.21"
07/09/2026,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,70.47,"14,095.74"
